"GEO_ID","NAME","K202402_001E","K202402_001EA","K202402_001M","K202402_001MA","K202402_002E","K202402_002EA","K202402_002M","K202402_002MA","K202402_003E","K202402_003EA","K202402_003M","K202402_003MA","K202402_004E","K202402_004EA","K202402_004M","K202402_004MA","K202402_005E","K202402_005M","K202402_005MA","K202402_005EA","K202402_006E","K202402_006EA","K202402_006M","K202402_006MA","K202402_007E","K202402_007EA","K202402_007M","K202402_007MA","K202402_008E","K202402_008EA","K202402_008M","K202402_008MA","K202402_009E","K202402_009EA","K202402_009M","K202402_009MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Employee of private company workers","Annotation of Estimate!!Total:!!Employee of private company workers","Margin of Error!!Total:!!Employee of private company workers","Annotation of Margin of Error!!Total:!!Employee of private company workers","Estimate!!Total:!!Self-employed in own incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own incorporated business workers","Margin of Error!!Total:!!Self-employed in own incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own incorporated business workers","Estimate!!Total:!!Private not-for-profit wage and salary workers","Annotation of Estimate!!Total:!!Private not-for-profit wage and salary workers","Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Annotation of Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Estimate!!Total:!!Local government workers","Margin of Error!!Total:!!Local government workers","Annotation of Margin of Error!!Total:!!Local government workers","Annotation of Estimate!!Total:!!Local government workers","Estimate!!Total:!!State government workers","Annotation of Estimate!!Total:!!State government workers","Margin of Error!!Total:!!State government workers","Annotation of Margin of Error!!Total:!!State government workers","Estimate!!Total:!!Federal government workers","Annotation of Estimate!!Total:!!Federal government workers","Margin of Error!!Total:!!Federal government workers","Annotation of Margin of Error!!Total:!!Federal government workers","Estimate!!Total:!!Self-employed in own not incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own not incorporated business workers","Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Estimate!!Total:!!Unpaid family workers","Annotation of Estimate!!Total:!!Unpaid family workers","Margin of Error!!Total:!!Unpaid family workers","Annotation of Margin of Error!!Total:!!Unpaid family workers",
"0500000US48139","Ellis County, Texas","98793","null","3241","null","68974","null","4172","null","2410","null","863","null","5453","null","1706","null","10109","2158","null","null","2564","null","1101","null","3011","null","1165","null","6164","null","1673","null","108","null","132","null",
"0500000US48141","El Paso County, Texas","365373","null","7849","null","228804","null","8178","null","10859","null","2311","null","24011","null","3654","null","37213","4427","null","null","14553","null","2350","null","23019","null","3995","null","25602","null","3919","null","1312","null","673","null",
"0500000US48143","Erath County, Texas","20450","null","1627","null","13041","null","1768","null","730","null","453","null","1073","null","697","null","1664","762","null","null","1167","null","583","null","46","null","58","null","2729","null","1090","null","0","null","249","null",
"0500000US48147","Fannin County, Texas","15211","null","2238","null","10010","null","1817","null","322","null","306","null","618","null","445","null","1742","596","null","null","487","null","255","null","313","null","198","null","1719","null","713","null","0","null","249","null",
"0500000US48149","Fayette County, Texas","11073","null","1024","null","7544","null","1102","null","340","null","268","null","659","null","346","null","982","455","null","null","515","null","325","null","182","null","207","null","813","null","442","null","38","null","77","null",
"0500000US48157","Fort Bend County, Texas","401144","null","11191","null","272602","null","10595","null","15351","null","3111","null","25197","null","4259","null","36165","6491","null","null","13138","null","3647","null","9323","null","3121","null","27661","null","5342","null","1707","null","1588","null",
"0500000US48165","Gaines County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US48167","Galveston County, Texas","167155","null","5492","null","108306","null","6574","null","3599","null","1232","null","11475","null","2560","null","17916","3459","null","null","11030","null","2183","null","3971","null","1524","null","10514","null","2141","null","344","null","315","null",
"0500000US48171","Gillespie County, Texas","11895","null","1467","null","6948","null","1123","null","1239","null","554","null","965","null","537","null","1112","701","null","null","85","null","145","null","167","null","249","null","1379","null","733","null","0","null","249","null",
"0500000US48177","Gonzales County, Texas","8694","null","1011","null","6149","null","1141","null","1145","null","867","null","367","null","301","null","587","457","null","null","50","null","79","null","22","null","45","null","374","null","290","null","0","null","249","null",
"0500000US48179","Gray County, Texas","9072","null","1756","null","6137","null","1246","null","662","null","573","null","284","null","310","null","1053","575","null","null","155","null","213","null","45","null","79","null","726","null","433","null","10","null","18","null",
"0500000US48181","Grayson County, Texas","65337","null","2377","null","45376","null","2822","null","2989","null","1226","null","2824","null","1064","null","6399","1248","null","null","1323","null","774","null","1597","null","948","null","4427","null","1310","null","402","null","463","null",
"0500000US48183","Gregg County, Texas","56049","null","2694","null","41813","null","3032","null","1240","null","682","null","2417","null","883","null","3705","1209","null","null","2582","null","1091","null","989","null","499","null","3168","null","1002","null","135","null","174","null",
"0500000US48185","Grimes County, Texas","13345","null","2746","null","9286","null","2572","null","554","null","555","null","791","null","651","null","1292","976","null","null","586","null","342","null","12","null","20","null","824","null","459","null","0","null","249","null",
"0500000US48187","Guadalupe County, Texas","82087","null","3134","null","54426","null","3647","null","2877","null","1076","null","4484","null","1147","null","8029","2179","null","null","1894","null","923","null","4185","null","1371","null","5961","null","1805","null","231","null","278","null",
"0500000US48189","Hale County, Texas","14988","null","1466","null","9853","null","1187","null","488","null","330","null","576","null","340","null","1555","691","null","null","1707","null","821","null","319","null","381","null","490","null","288","null","0","null","249","null",
"0500000US48199","Hardin County, Texas","23616","null","1806","null","16397","null","2003","null","399","null","416","null","1084","null","616","null","1588","793","null","null","1823","null","828","null","671","null","522","null","1654","null","858","null","0","null","249","null",
"0500000US48201","Harris County, Texas","2233127","null","20244","null","1602781","null","23137","null","78196","null","7728","null","134552","null","9522","null","155523","10473","null","null","70494","null","6590","null","36605","null","4941","null","149382","null","8770","null","5594","null","1979","null",
"0500000US48203","Harrison County, Texas","27865","null","2455","null","18836","null","2377","null","726","null","688","null","2893","null","1089","null","2259","744","null","null","1473","null","864","null","527","null","446","null","1094","null","677","null","57","null","100","null",
"0500000US48209","Hays County, Texas","127331","null","5667","null","89511","null","6067","null","2762","null","1128","null","8197","null","2182","null","8437","2208","null","null","7012","null","2005","null","2545","null","1201","null","8867","null","2490","null","0","null","249","null",
"0500000US48213","Henderson County, Texas","31740","null","2472","null","22331","null","2413","null","1034","null","558","null","1360","null","583","null","1947","674","null","null","2631","null","1417","null","330","null","301","null","2107","null","787","null","0","null","249","null",
"0500000US48215","Hidalgo County, Texas","327622","null","6861","null","212179","null","8285","null","7856","null","2698","null","11354","null","1975","null","27948","3697","null","null","20146","null","3820","null","8821","null","2131","null","38497","null","4897","null","821","null","627","null",
"0500000US48217","Hill County, Texas","16136","null","937","null","9942","null","1074","null","775","null","444","null","987","null","442","null","1702","594","null","null","709","null","409","null","393","null","341","null","1628","null","645","null","0","null","249","null",
"0500000US48219","Hockley County, Texas","9123","null","776","null","5527","null","884","null","337","null","279","null","696","null","387","null","1045","553","null","null","771","null","469","null","85","null","121","null","662","null","347","null","0","null","249","null",
"0500000US48221","Hood County, Texas","26864","null","2211","null","18455","null","2042","null","1540","null","784","null","1852","null","766","null","2014","769","null","null","119","null","141","null","249","null","267","null","2635","null","1019","null","0","null","249","null",
"0500000US48223","Hopkins County, Texas","17098","null","1165","null","12068","null","1019","null","890","null","485","null","1158","null","432","null","1072","427","null","null","249","null","183","null","170","null","109","null","1441","null","443","null","50","null","89","null",
"0500000US48225","Houston County, Texas","7353","null","1166","null","4612","null","1234","null","179","null","197","null","411","null","329","null","614","419","null","null","990","null","530","null","104","null","101","null","443","null","300","null","0","null","249","null",
"0500000US48227","Howard County, Texas","13870","null","1868","null","8950","null","1672","null","164","null","172","null","661","null","441","null","1811","833","null","null","1069","null","806","null","443","null","403","null","772","null","552","null","0","null","249","null",
"0500000US48231","Hunt County, Texas","45108","null","2623","null","28189","null","2476","null","2932","null","1272","null","3777","null","1119","null","3137","793","null","null","3249","null","1381","null","463","null","355","null","3076","null","1037","null","285","null","425","null",
"0500000US48233","Hutchinson County, Texas","9461","null","1318","null","6414","null","1247","null","6","null","13","null","158","null","206","null","1183","570","null","null","534","null","328","null","0","null","249","null","1093","null","689","null","73","null","111","null",
